# bin	classification	reason	lineage	lineage scores	superkingdom	phylum	class	order	family	genus	species
11m_87.fa	taxid assigned	based on 738/864 ORFs	1;131567;2;1783257;74201;203494;48461;203557;490346;2026800	1.00;1.00;0.99;0.83;0.78;0.49;0.49;0.40;0.37;0.37	Bacteria: 0.99	Verrucomicrobia: 0.78	Verrucomicrobiae: 0.49	Verrucomicrobiales: 0.49	Verrucomicrobiaceae: 0.40	NA	Verrucomicrobiaceae bacterium: 0.37
11m_88.fa	taxid assigned	based on 2184/2230 ORFs	1;131567;2;1783270;68336;976;117743;200644;1853230;1986672;2026728	1.00;1.00;1.00;0.97;0.97;0.97;0.93;0.91;0.89;0.89;0.89	Bacteria: 1.00	Bacteroidetes: 0.97	Flavobacteriia: 0.93	Flavobacteriales: 0.91	Crocinitomicaceae: 0.89	NA	Crocinitomicaceae bacterium: 0.89
11m_89.fa	taxid assigned	based on 466/688 ORFs	1;131567;2;1224	1.00;0.85;0.82;0.31	Bacteria: 0.82	Proteobacteria: 0.31	no support	no support	no support	no support	no support
11m_9.fa	no taxid assigned	no hits to database
11m_90.fa	taxid assigned (1/2)	based on 20/125 ORFs	1;10239;2732004;2732005;2732008;2732528;2732556;1914302;2268405	1.00;0.38;0.38;0.38;0.35;0.35;0.35;0.35;0.35	Viruses: 0.38	Preplasmiviricota: 0.35	Maveriviricetes: 0.35	Priklausovirales: 0.35	Lavidaviridae: 0.35	no support	no support
11m_90.fa	taxid assigned (2/2)	based on 20/125 ORFs	1;131567;2	1.00;0.54;0.33	Bacteria: 0.33	no support	no support	no support	no support	no support	no support
11m_91.fa	taxid assigned	based on 5/66 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;1.00;0.86;0.86;0.86	Bacteria: 1.00	Bacteroidetes: 0.86	no support	no support	no support	no support	no support
11m_92.fa	taxid assigned	based on 1581/2379 ORFs	1;131567;2	1.00;0.81;0.74	Bacteria: 0.74	no support	no support	no support	no support	no support	no support
11m_93.fa	taxid assigned	based on 848/881 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;0.99;0.99;0.95;0.94;0.94;0.43;0.42	Bacteria: 0.99	Actinobacteria: 0.94	Actinomycetia: 0.94	NA	NA	NA	Actinobacteria bacterium: 0.42
11m_94.fa	taxid assigned	based on 15892/16469 ORFs	1;131567;2;1783272;201174;1760	1.00;0.99;0.99;0.93;0.91;0.74	Bacteria: 0.99	Actinobacteria: 0.91	Actinomycetia: 0.74	no support	no support	no support	no support
11m_95.fa	taxid assigned	based on 4329/4491 ORFs	1;131567;2;1224;28216;80840	1.00;0.99;0.98;0.92;0.89;0.38	Bacteria: 0.98	Proteobacteria: 0.92	Betaproteobacteria: 0.89	Burkholderiales: 0.38	no support	no support	no support
11m_96.fa	taxid assigned	based on 738/783 ORFs	1;131567;2;1783257;74201;414999;415000;134623;278955;2006848	1.00;1.00;1.00;0.74;0.73;0.67;0.54;0.54;0.51;0.51	Bacteria: 1.00	Verrucomicrobia: 0.73	Opitutae: 0.67	Opitutales: 0.54	Opitutaceae: 0.54	NA	Opitutaceae bacterium: 0.51
11m_97.fa	no taxid assigned	no hits to database
11m_98.fa	taxid assigned (1/2)	based on 392/1974 ORFs	1;131567;2759	1.00;0.98;0.44	Eukaryota: 0.44	no support	no support	no support	no support	no support	no support
11m_98.fa	taxid assigned (2/2)	based on 392/1974 ORFs	1;131567;2	1.00;0.98;0.43	Bacteria: 0.43	no support	no support	no support	no support	no support	no support
11m_99.fa	taxid assigned	based on 1428/1985 ORFs	1;131567;2	1.00;0.92;0.89	Bacteria: 0.89	no support	no support	no support	no support	no support	no support
