# bin	classification	reason	lineage	lineage scores	superkingdom	phylum	class	order	family	genus	species
Bin_41-contigs.fa	taxid assigned	based on 1/2 ORFs	1;131567;2;1783272;201174;1760	1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Actinobacteria: 1.00	Actinomycetia: 1.00	no support	no support	no support	no support
Bin_42-contigs.fa	taxid assigned (1/2)	based on 214/353 ORFs	1;10239;12429;2763270	1.00;0.42;0.37;0.36	Viruses: 0.42	NA	NA	NA	NA	NA	Virus NIOZ-UU159: 0.36
Bin_42-contigs.fa	taxid assigned (2/2)	based on 214/353 ORFs	1;131567;2	1.00;0.41;0.31	Bacteria: 0.31	no support	no support	no support	no support	no support	no support
Bin_43-contigs.fa	no taxid assigned	no hits to database
Bin_44-contigs.fa	no taxid assigned	no hits to database
Bin_45-contigs.fa	taxid assigned	based on 261/459 ORFs	1;131567;2;1224;28216;80840	1.00;0.71;0.63;0.46;0.40;0.31	Bacteria: 0.63	Proteobacteria: 0.46	Betaproteobacteria: 0.40	Burkholderiales: 0.31	no support	no support	no support
Bin_46-contigs.fa	no taxid assigned	no hits to database
Bin_47-contigs.fa	taxid assigned	based on 20/48 ORFs	1;131567;2;1224;28211;204457;451299;1978525	1.00;1.00;0.69;0.33;0.33;0.33;0.33;0.33	Bacteria: 0.69	Proteobacteria: 0.33	Alphaproteobacteria: 0.33	Sphingomonadales: 0.33	NA	NA	Sphingomonadales bacterium: 0.33
Bin_48-contigs.fa	taxid assigned	based on 3147/3540 ORFs	1;131567;2;1783270;68336;976;1937959;1936988*	1.00;1.00;0.96;0.63;0.63;0.63;0.34;0.34	Bacteria: 0.96	Bacteroidetes: 0.63	Saprospiria: 0.34	Saprospirales*: 0.34	no support	no support	no support
Bin_49-contigs.fa	taxid assigned	based on 204/205 ORFs	1;131567;2;1224;28216;80840	1.00;1.00;0.99;0.94;0.93;0.31	Bacteria: 0.99	Proteobacteria: 0.94	Betaproteobacteria: 0.93	Burkholderiales: 0.31	no support	no support	no support
Bin_5-contigs.fa	taxid assigned	based on 1338/3735 ORFs	1;131567;2759;2698737	1.00;0.99;0.65;0.32	Eukaryota: 0.65	no support	no support	no support	no support	no support	no support
Bin_50-contigs.fa	taxid assigned	based on 223/537 ORFs	1;131567;2759;33090;3041;2692248;3166;2812636;3042	1.00;0.68;0.48;0.42;0.41;0.41;0.40;0.40;0.40	Eukaryota: 0.48	Chlorophyta: 0.41	Chlorophyceae: 0.40	Chlamydomonadales: 0.40	no support	no support	no support
Bin_51-contigs.fa	taxid assigned	based on 6056/6567 ORFs	1;131567;2;1783257;74201;414999	1.00;1.00;1.00;0.85;0.83;0.59	Bacteria: 1.00	Verrucomicrobia: 0.83	Opitutae: 0.59	no support	no support	no support	no support
Bin_52-contigs.fa	taxid assigned	based on 3215/3404 ORFs	1;131567;2;1224;28216;80840	1.00;0.99;0.98;0.85;0.70;0.31	Bacteria: 0.98	Proteobacteria: 0.85	Betaproteobacteria: 0.70	Burkholderiales: 0.31	no support	no support	no support
Bin_53-contigs.fa	taxid assigned	based on 379/533 ORFs	1;131567;2;1783270;68336;976	1.00;0.99;0.98;0.48;0.48;0.36	Bacteria: 0.98	Bacteroidetes: 0.36	no support	no support	no support	no support	no support
Bin_54-contigs.fa	taxid assigned (1/2)	based on 12810/14397 ORFs	1;131567;2;1783257;74201	1.00;0.99;0.99;0.40;0.31	Bacteria: 0.99	Verrucomicrobia: 0.31	no support	no support	no support	no support	no support
Bin_54-contigs.fa	taxid assigned (2/2)	based on 12810/14397 ORFs	1;131567;2;1224	1.00;0.99;0.99;0.39	Bacteria: 0.99	Proteobacteria: 0.39	no support	no support	no support	no support	no support
Bin_55-contigs.fa	taxid assigned	based on 1/5 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Viruses: 1.00	Uroviricota: 1.00	Caudoviricetes: 1.00	Caudovirales: 1.00	NA	NA	uncultured Caudovirales phage: 1.00
Bin_56-contigs.fa	taxid assigned	based on 117/245 ORFs	1;131567;2;1224;68525;28221	1.00;0.86;0.83;0.57;0.46;0.46	Bacteria: 0.83	Proteobacteria: 0.57	Deltaproteobacteria: 0.46	no support	no support	no support	no support
Bin_57-contigs.fa	taxid assigned (1/2)	based on 2/5 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.38;0.38;0.38;0.38;0.38;0.38;0.38;0.38	Viruses: 0.38	Uroviricota: 0.38	Caudoviricetes: 0.38	Caudovirales: 0.38	NA	NA	uncultured Caudovirales phage: 0.38
Bin_57-contigs.fa	taxid assigned (2/2)	based on 2/5 ORFs	1;131567;2;49928;1869227	1.00;0.62;0.62;0.62;0.62	Bacteria: 0.62	NA	NA	NA	NA	NA	bacterium: 0.62
Bin_58-contigs.fa	no taxid assigned	no hits to database
Bin_59-contigs.fa	taxid assigned (1/2)	based on 3119/3160 ORFs	1;131567;2;1224;28216;32003;32011	1.00;1.00;1.00;0.49;0.48;0.35;0.35	Bacteria: 1.00	Proteobacteria: 0.49	Betaproteobacteria: 0.48	Nitrosomonadales: 0.35	Methylophilaceae: 0.35	no support	no support
Bin_59-contigs.fa	taxid assigned (2/2)	based on 3119/3160 ORFs	1;131567;2;1783272;201174;1760	1.00;1.00;1.00;0.46;0.46;0.46	Bacteria: 1.00	Actinobacteria: 0.46	Actinomycetia: 0.46	no support	no support	no support	no support
Bin_6-contigs.fa	taxid assigned (1/2)	based on 603/747 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.48;0.47;0.47;0.47;0.47;0.47;0.45;0.45	Viruses: 0.48	Uroviricota: 0.47	Caudoviricetes: 0.47	Caudovirales: 0.47	NA	NA	uncultured Caudovirales phage: 0.45
Bin_6-contigs.fa	taxid assigned (2/2)	based on 603/747 ORFs	1;131567;2	1.00;0.39;0.38	Bacteria: 0.38	no support	no support	no support	no support	no support	no support
Bin_60-contigs.fa	taxid assigned	based on 7031/7479 ORFs	1;131567;2;1783272;200795	1.00;1.00;1.00;0.91;0.90	Bacteria: 1.00	Chloroflexi: 0.90	no support	no support	no support	no support	no support
Bin_61-contigs.fa	taxid assigned	based on 1/70 ORFs	1;131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6544;2785011;6545;6546;106220;6547;301959;6548;29158	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Eukaryota: 1.00	Mollusca: 1.00	Bivalvia: 1.00	Mytiloida: 1.00	Mytilidae: 1.00	Mytilus: 1.00	Mytilus galloprovincialis: 1.00
Bin_62-contigs.fa	taxid assigned	based on 1957/2035 ORFs	1;131567;2;1224;28216;33809;1891241	1.00;0.99;0.99;0.93;0.85;0.65;0.65	Bacteria: 0.99	Proteobacteria: 0.93	Betaproteobacteria: 0.85	NA	NA	NA	Betaproteobacteria bacterium: 0.65
Bin_63-contigs.fa	taxid assigned	based on 804/828 ORFs	1;131567;2;1783270;68336;976;117743;200644;1853230;1986672;2026728	1.00;1.00;1.00;0.97;0.97;0.97;0.89;0.88;0.87;0.85;0.85	Bacteria: 1.00	Bacteroidetes: 0.97	Flavobacteriia: 0.89	Flavobacteriales: 0.88	Crocinitomicaceae: 0.87	NA	Crocinitomicaceae bacterium: 0.85
Bin_64-contigs.fa	no taxid assigned	no hits to database
Bin_65-contigs.fa	taxid assigned	based on 293/326 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.96;0.62;0.62;0.60	Bacteria: 0.96	Bacteroidetes: 0.60	no support	no support	no support	no support	no support
Bin_66-contigs.fa	taxid assigned	based on 1838/1906 ORFs	1;131567;2;1224;28216	1.00;0.99;0.99;0.65;0.54	Bacteria: 0.99	Proteobacteria: 0.65	Betaproteobacteria: 0.54	no support	no support	no support	no support
Bin_67-contigs.fa	no taxid assigned	no hits to database
Bin_68-contigs.fa	taxid assigned (1/2)	based on 17/34 ORFs	1;131567;2;1224;1236;135613;1046;1047;61644	1.00;1.00;1.00;0.96;0.35;0.35;0.35;0.35;0.35	Bacteria: 1.00	Proteobacteria: 0.96	Gammaproteobacteria: 0.35	Chromatiales: 0.35	Chromatiaceae: 0.35	Chromatium: 0.35	Chromatium okenii: 0.35
Bin_68-contigs.fa	taxid assigned (2/2)	based on 17/34 ORFs	1;131567;2;1224;28216	1.00;1.00;1.00;0.96;0.59	Bacteria: 1.00	Proteobacteria: 0.96	Betaproteobacteria: 0.59	no support	no support	no support	no support
Bin_69-contigs.fa	no taxid assigned	no hits to database
Bin_7-contigs.fa	taxid assigned	based on 688/724 ORFs	1;131567;2;1224;28216;80840;80864;665874;2626134;1907725	1.00;1.00;1.00;0.93;0.88;0.41;0.39;0.36;0.35;0.34	Bacteria: 1.00	Proteobacteria: 0.93	Betaproteobacteria: 0.88	Burkholderiales: 0.41	Comamonadaceae: 0.39	Limnohabitans: 0.36	Limnohabitans sp.: 0.34
Bin_70-contigs.fa	taxid assigned	based on 3850/3945 ORFs	1;131567;2;1224;28216;80840;80864;83494;1871071	1.00;0.99;0.99;0.84;0.72;0.55;0.49;0.42;0.42	Bacteria: 0.99	Proteobacteria: 0.84	Betaproteobacteria: 0.72	Burkholderiales: 0.55	Comamonadaceae: 0.49	NA	Comamonadaceae bacterium: 0.42
Bin_71-contigs.fa	no taxid assigned	no hits to database
Bin_72-contigs.fa	taxid assigned	based on 300/469 ORFs	1;131567;2;1783272	1.00;0.94;0.90;0.30	Bacteria: 0.90	no support	no support	no support	no support	no support	no support
Bin_73-contigs.fa	taxid assigned	based on 17409/17700 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.95;0.95;0.73;0.34;0.34	Bacteria: 1.00	Actinobacteria: 0.95	Actinomycetia: 0.73	NA	NA	NA	Actinobacteria bacterium: 0.34
Bin_74-contigs.fa	taxid assigned	based on 10/47 ORFs	1;131567;2	1.00;0.96;0.81	Bacteria: 0.81	no support	no support	no support	no support	no support	no support
Bin_75-contigs.fa	taxid assigned (1/2)	based on 14/22 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.35;0.35;0.35;0.35;0.35;0.35;0.35;0.35	Viruses: 0.35	Uroviricota: 0.35	Caudoviricetes: 0.35	Caudovirales: 0.35	NA	NA	uncultured Caudovirales phage: 0.35
Bin_75-contigs.fa	taxid assigned (2/2)	based on 14/22 ORFs	1;131567;2	1.00;0.49;0.49	Bacteria: 0.49	no support	no support	no support	no support	no support	no support
Bin_76-contigs.fa	taxid assigned	based on 344/414 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.68;0.68;0.68;0.68;0.68;0.68;0.65;0.65	Viruses: 0.68	Uroviricota: 0.68	Caudoviricetes: 0.68	Caudovirales: 0.68	NA	NA	uncultured Caudovirales phage: 0.65
Bin_77-contigs.fa	taxid assigned	based on 3942/4263 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;0.98;0.85;0.84;0.72;0.33;0.33	Bacteria: 0.98	Actinobacteria: 0.84	Actinomycetia: 0.72	NA	NA	NA	Actinobacteria bacterium: 0.33
Bin_78-contigs.fa	taxid assigned	based on 4/8 ORFs	1;131567;2;1783272;544448;31969;2085;2092;363695;1525752	1.00;1.00;1.00;0.63;0.35;0.35;0.35;0.35;0.35;0.35	Bacteria: 1.00	Tenericutes: 0.35	Mollicutes: 0.35	Mycoplasmatales: 0.35	Mycoplasmataceae: 0.35	NA	Mycoplasmataceae bacterium CE_OT135: 0.35
Bin_79-contigs.fa	taxid assigned	based on 12641/13692 ORFs	1;131567;2;1783270;68336;976	1.00;1.00;0.97;0.56;0.55;0.55	Bacteria: 0.97	Bacteroidetes: 0.55	no support	no support	no support	no support	no support
Bin_8-contigs.fa	taxid assigned	based on 377/417 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;0.98;0.98;0.59;0.59;0.48;0.34;0.33	Bacteria: 0.98	Actinobacteria: 0.59	Actinomycetia: 0.48	NA	NA	NA	Actinobacteria bacterium: 0.33
Bin_80-contigs.fa	taxid assigned	based on 6/20 ORFs	1;131567;2759;33154;33208;6072;33213;33317	1.00;1.00;0.94;0.90;0.63;0.63;0.63;0.32	Eukaryota: 0.94	no support	no support	no support	no support	no support	no support
Bin_81-contigs.fa	taxid assigned	based on 2210/2398 ORFs	1;131567;2;1224;28216	1.00;0.88;0.88;0.69;0.56	Bacteria: 0.88	Proteobacteria: 0.69	Betaproteobacteria: 0.56	no support	no support	no support	no support
Bin_82-contigs.fa	no taxid assigned	no hits to database
Bin_83-contigs.fa	taxid assigned	based on 1459/1685 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;0.99;0.91;0.90;0.90;0.84;0.84	Bacteria: 0.99	Actinobacteria: 0.90	Actinomycetia: 0.90	NA	NA	NA	Actinobacteria bacterium: 0.84
Bin_84-contigs.fa	taxid assigned	based on 2022/2262 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;0.99;0.97;0.70;0.69;0.67;0.37;0.31	Bacteria: 0.97	Actinobacteria: 0.69	Actinomycetia: 0.67	NA	NA	NA	Actinobacteria bacterium: 0.31
Bin_85-contigs.fa	taxid assigned	based on 3878/4340 ORFs	1;131567;2;1224;1553900;213481;404130;2053517	1.00;1.00;0.99;0.91;0.80;0.68;0.67;0.66	Bacteria: 0.99	Proteobacteria: 0.91	Oligoflexia: 0.80	Bdellovibrionales: 0.68	NA	NA	Bdellovibrionales bacterium: 0.66
Bin_86-contigs.fa	taxid assigned	based on 1020/1611 ORFs	1;131567;2	1.00;0.62;0.55	Bacteria: 0.55	no support	no support	no support	no support	no support	no support
Bin_87-contigs.fa	taxid assigned	based on 9835/11818 ORFs	1;131567;2;1783270;68336	1.00;0.99;0.96;0.43;0.43	Bacteria: 0.96	no support	no support	no support	no support	no support	no support
Bin_88-contigs.fa	taxid assigned (1/2)	based on 504/2273 ORFs	1;131567;2759;33154;33208;6072;33213;33317	1.00;0.99;0.36;0.35;0.35;0.35;0.33;0.32	Eukaryota: 0.36	no support	no support	no support	no support	no support	no support
Bin_88-contigs.fa	taxid assigned (2/2)	based on 504/2273 ORFs	1;131567;2	1.00;0.99;0.41	Bacteria: 0.41	no support	no support	no support	no support	no support	no support
Bin_89-contigs.fa	taxid assigned	based on 11291/12119 ORFs	1;131567;2;1783270;68336;976;200643	1.00;1.00;0.99;0.88;0.88;0.86;0.33	Bacteria: 0.99	Bacteroidetes: 0.86	Bacteroidia: 0.33	no support	no support	no support	no support
Bin_9-contigs.fa	taxid assigned	based on 143/188 ORFs	1;131567;2;1783270;68336;976;117743;200644	1.00;0.87;0.86;0.68;0.68;0.68;0.34;0.33	Bacteria: 0.86	Bacteroidetes: 0.68	Flavobacteriia: 0.34	Flavobacteriales: 0.33	no support	no support	no support
Bin_90-contigs.fa	taxid assigned (1/2)	based on 245/875 ORFs	1;131567;2759;33090;3041;2692248;3166;2812636;3042	1.00;0.91;0.45;0.40;0.39;0.39;0.39;0.39;0.38	Eukaryota: 0.45	Chlorophyta: 0.39	Chlorophyceae: 0.39	Chlamydomonadales: 0.38	no support	no support	no support
Bin_90-contigs.fa	taxid assigned (2/2)	based on 245/875 ORFs	1;131567;2	1.00;0.91;0.43	Bacteria: 0.43	no support	no support	no support	no support	no support	no support
Bin_91-contigs.fa	taxid assigned	based on 455/1058 ORFs	1;131567;2	1.00;0.70;0.47	Bacteria: 0.47	no support	no support	no support	no support	no support	no support
Bin_92-contigs.fa	taxid assigned	based on 781/1286 ORFs	1;131567;2	1.00;0.73;0.46	Bacteria: 0.46	no support	no support	no support	no support	no support	no support
Bin_93-contigs.fa	taxid assigned	based on 392/498 ORFs	1;131567;2;1224	1.00;0.67;0.66;0.31	Bacteria: 0.66	Proteobacteria: 0.31	no support	no support	no support	no support	no support
Bin_94-contigs.fa	taxid assigned	based on 439/484 ORFs	1;131567;2;1783272;200795	1.00;1.00;0.99;0.90;0.89	Bacteria: 0.99	Chloroflexi: 0.89	no support	no support	no support	no support	no support
Bin_95-contigs.fa	taxid assigned	based on 1506/1564 ORFs	1;131567;2;1783257;74201;414999;415000;134623	1.00;1.00;1.00;0.99;0.98;0.96;0.49;0.49	Bacteria: 1.00	Verrucomicrobia: 0.98	Opitutae: 0.96	Opitutales: 0.49	Opitutaceae: 0.49	no support	no support
Bin_96-contigs.fa	no taxid assigned	no hits to database
Bin_97-contigs.fa	taxid assigned	based on 1/3 ORFs	1;131567;2;1224;28216;80840;80864;665874;2626134;1678129	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Proteobacteria: 1.00	Betaproteobacteria: 1.00	Burkholderiales: 1.00	Comamonadaceae: 1.00	Limnohabitans: 1.00	Limnohabitans sp. 103DPR2: 1.00
Bin_98-contigs.fa	taxid assigned (1/2)	based on 695/5941 ORFs	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656	1.00;0.97;0.56;0.46;0.45;0.45;0.40;0.33;0.32;0.31;0.31	Eukaryota: 0.56	Arthropoda: 0.31	no support	no support	no support	no support	no support
Bin_98-contigs.fa	taxid assigned (2/2)	based on 695/5941 ORFs	1;131567;2	1.00;0.97;0.33	Bacteria: 0.33	no support	no support	no support	no support	no support	no support
Bin_99-contigs.fa	taxid assigned (1/2)	based on 56/72 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.40;0.38;0.38;0.38;0.38;0.38;0.38;0.38	Viruses: 0.40	Uroviricota: 0.38	Caudoviricetes: 0.38	Caudovirales: 0.38	NA	NA	uncultured Caudovirales phage: 0.38
Bin_99-contigs.fa	taxid assigned (2/2)	based on 56/72 ORFs	1;131567;2;1783270;68336;976	1.00;0.33;0.33;0.32;0.32;0.32	Bacteria: 0.33	Bacteroidetes: 0.32	no support	no support	no support	no support	no support
