# bin	classification	reason	lineage	lineage scores	superkingdom	phylum	class	order	family	genus	species
Bin_90-contigs.fa	taxid assigned (2/2)	based on 159/520 ORFs	1;131567	1.00;0.37	no support	no support	no support	no support	no support	no support	no support
Bin_91-contigs.fa	taxid assigned	based on 3866/5856 ORFs	1;131567;2	1.00;0.82;0.74	Bacteria: 0.74	no support	no support	no support	no support	no support	no support
Bin_92-contigs.fa	taxid assigned	based on 5726/5832 ORFs	1;131567;2;1783272;201174;1760;52018;1883427	1.00;1.00;1.00;0.98;0.87;0.84;0.55;0.55	Bacteria: 1.00	Actinobacteria: 0.87	Actinomycetia: 0.84	NA	NA	NA	Actinobacteria bacterium: 0.55
Bin_93-contigs.fa	taxid assigned	based on 817/1125 ORFs	1;131567;2	1.00;0.75;0.73	Bacteria: 0.73	no support	no support	no support	no support	no support	no support
Bin_94-contigs.fa	taxid assigned	based on 1234/1872 ORFs	1;131567;2	1.00;0.84;0.77	Bacteria: 0.77	no support	no support	no support	no support	no support	no support
Bin_95-contigs.fa	taxid assigned (1/2)	based on 58/83 ORFs	1;10239;2731341;2731360;2731618;2731619;28883;2100420;2100421	1.00;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42	Viruses: 0.42	Uroviricota: 0.42	Caudoviricetes: 0.42	Caudovirales: 0.42	NA	NA	uncultured Caudovirales phage: 0.42
Bin_95-contigs.fa	taxid assigned (2/2)	based on 58/83 ORFs	1;131567;2;1783272;201174;1760	1.00;0.54;0.54;0.40;0.38;0.38	Bacteria: 0.54	Actinobacteria: 0.38	Actinomycetia: 0.38	no support	no support	no support	no support
Bin_96-contigs.fa	taxid assigned	based on 1/2 ORFs	1;131567;2;1783257;74201;417295;2026799	1.00;1.00;1.00;1.00;1.00;1.00;1.00	Bacteria: 1.00	Verrucomicrobia: 1.00	NA	NA	NA	NA	Verrucomicrobia bacterium: 1.00
Bin_97-contigs.fa	taxid assigned	based on 67/237 ORFs	1;131567;2	1.00;0.98;0.77	Bacteria: 0.77	no support	no support	no support	no support	no support	no support
Bin_98-contigs.fa	taxid assigned	based on 593/1072 ORFs	1;131567;2	1.00;0.52;0.44	Bacteria: 0.44	no support	no support	no support	no support	no support	no support
Bin_99-contigs.fa	taxid assigned	based on 3133/3918 ORFs	1;131567;2;1783270;68336;976	1.00;0.97;0.96;0.81;0.81;0.81	Bacteria: 0.96	Bacteroidetes: 0.81	no support	no support	no support	no support	no support
